address,lat,lng,price,bed,bath,sqft,lotSize,property_type,property_style,year_built
"236 Hemlock Dr Upper Tantallon, NS B3Z 1N3",44.717342,-63.869125,729900.0,4.0,3.0,0,48953.0,Single Family,,1999.0
"6146 St Margarets Bay Rd Head Of St. Margarets Bay, NS B3Z 2C4",44.683006,-63.914303,999900.0,4.0,4.0,0,113182.0,Single Family,,1981.0
"15 Lerwick Ln Boutiliers Point, NS B3Z 1T9",44.663914,-63.959316,1529659.0,3.0,4.0,0,24202.0,Single Family,,
"Lot B 293 Hillside Drive BOUTILIERS POINT, NS B3Z 1W9",44.665604,-63.929258,249900.0,,,0,53522.0,Land,,
"765 Shad Point Pkwy Blind Bay, NS B3Z 4C2",44.50243,-63.823997,880000.0,4.0,4.0,0,165528.0,Single Family,3 Level,1996.0
"771 Shad Point Pkwy Blind Bay, NS B3Z 4C2",44.501598,-63.823288,1198000.0,4.0,2.0,0,135036.0,Single Family,,2005.0
"103 Meisners Point Rd Ingramport, NS B3Z 3Z2",44.652943,-63.971008,1399900.0,3.0,3.0,0,27961.0,Single Family,,2000.0
"Lot R1-ab Old Mill Road Hammonds Plains, NS B3Z 1K3",44.723694,-63.81329,189000.0,,,0,29255.0,Land,,
"Highway 333 Glen Margaret, NS B3Z 3G3",0.0,0.0,149999.0,,,0,8281.0,Land,,
"6786 Prospect Rd West Dover, NS B3Z 3T2",44.503754,-63.886974,665000.0,3.0,2.0,0,20286.0,Single Family,,2003.0
"9 Stillwoods Ln Stillwater Lake, NS B3Z 1H7",44.712608,-63.841007,300000.0,,,0,153767.0,Land,,
"33 Downie Dr Head Of St. Margarets Bay, NS B3Z 2A2",0.0,0.0,499900.0,4.0,2.0,0,13499.0,Single Family,,1971.0
"61 Sagebrush Ln Upper Tantallon, NS B3Z 4H4",44.69957,-63.884281,729900.0,3.0,4.0,0,42528.0,Single Family,,
"101 Westwood Blvd Upper Tantallon, NS B3Z 1H5",44.706226,-63.868679,124900.0,,,0,204732.0,Land,,
"8776 Peggys Cove Rd Indian Harbour, NS B3Z 3P3",0.0,0.0,260000.0,,,0,35332.0,Land,,
"Scott's Point Road|block A East Dover, NS B3Z 3W2",44.500473,-63.863899,350000.0,,,0,200376.0,Land,,
"67 Tern Ln Seabright, NS B3Z 3B9",44.603512,-63.937988,1075000.0,3.0,2.0,0,59242.0,Single Family,2 Level,1998.0
"412 Everwood Ave Hammonds Plains, NS B3Z 0J6",44.700657,-63.808327,250000.0,,,0,81780.0,Land,,
"166 Hillside Dr Boutiliers Point, NS B3Z 1W8",44.668362,-63.94054,1249000.0,,,0,1960200.0,Land,,
"392 Oceanstone Dr Westwood Hills, NS B3Z 0A8",44.72839,-63.89049,249900.0,,,0,63162.0,Land,,
"102 Peggys Cove Rd Peggys Cove, NS B3Z 3N2",0.0,0.0,99000.0,,,0,100083.0,Land,,
"103 Peggys Cove Rd Peggys Cove, NS B3Z 3N2",0.0,0.0,99000.0,,,0,100083.0,Land,,
"105 Peggys Cove Rd Peggys Cove, NS B3Z 3N4",0.0,0.0,99000.0,,,0,100079.0,Land,,
"104 Peggys Cove Rd Peggys Cove, NS B3Z 3N2",44.493453,-63.914114,99000.0,,,0,100083.0,Land,,
"Highway 333 West Dover, NS B3Z 3S3",0.0,0.0,349900.0,,,0,757944.0,Land,,
"Remainder Lot R Peggys Cove Road Indian Harbour, NS B3Z 3N4",0.0,0.0,299888.0,,,0,4007520.0,Land,,
"81 Hillside Drive #1 2 Boutiliers Point, NS B3Z 1W9",44.663254,-63.941574,799900.0,4.0,4.0,0,46174.0,Single Family,,
"451 Everwood Avenue Unit 408 Ave #408 Hammonds Plains, NS B3Z 0J6",44.700657,-63.808327,899900.0,4.0,3.0,0,96446.0,Single Family,Bungalow,
"13 Shepherds Ln Tantallon, NS B3Z 2K7",44.664997,-63.903915,2950000.0,6.0,6.0,0,60548.0,Single Family,4 Level,1986.0
"126 Shad Point Pkwy Bayside, NS B3Z 4C1",0.0,0.0,125000.0,,,0,107672.0,Land,,
"103 Highway Head Of St. Margarets Bay, NS B3Z 1Y1",0.0,0.0,675000.0,,,0,,Land,,
"5 Shepherds Ln Tantallon, NS B3Z 2K7",0.0,0.0,212000.0,,,0,,Land,,
"78 Aralia Ln Westwood Hills, NS B3Z 0A8",44.722599,-63.889729,189000.0,,,0,,Land,,
"Lot X2 Masons Point Road Head Of St. Margarets Bay, NS B3Z 1Z1",0.0,0.0,149900.0,,,0,,Land,,
"Lot 8 Hwy 333 Highway INDIAN HARBOUR, NS B3Z 3N7",0.0,0.0,49000.0,,,0,108900.0,Land,,
"77 Silver Ter Halifax, NS B4A 3V9",44.727055,-63.682724,699900.0,3.0,3.0,0,15756.0,Single Family,,1992.0
"942 Basinview Dr Bedford, NS B4A 4K9",44.733204,-63.668182,799900.0,4.0,4.0,0,6281.0,Single Family,,2009.0
"36 Shoreview Dr Bedford, NS B4A 1V5",44.729599,-63.673244,575000.0,3.0,3.0,0,11191.0,Single Family,,1979.0
"51 Wimbledon Road Unit 312 Rd #312 Bedford, NS B4A 3M7",44.724003,-63.676125,389900.0,2.0,2.0,0,,Single Family,Other,1986.0
"1 Gordon St Bedford, NS B4A 2N6",44.735924,-63.652557,599900.0,3.0,4.0,0,3511.0,Single Family,,2004.0
"82 Golf Links Rd Bedford, NS B4A 2J3",44.727692,-63.653271,329900.0,,,0,10724.0,Land,,
"221 Rutledge St Bedford, NS B4A 1Y1",44.730132,-63.671085,2500000.0,,,0,25644.0,Multifamily,,1982.0
"372 Shore Dr Bedford, NS B4A 2C7",44.726543,-63.665363,1399900.0,4.0,5.0,0,3611.0,Single Family,3 Level,
"80 Waterfront Drive Unit 403 Dr #403 Bedford, NS B4A 4E4",44.718353,-63.67168,674900.0,3.0,2.0,0,,Single Family,2 Level,1997.0
"107 Shoreview Dr Bedford, NS B4A 3E6",44.72821,-63.675789,599900.0,4.0,3.0,0,9840.0,Single Family,,1984.0
"865 Basinview Dr Bedford, NS B4A 4K9",44.732277,-63.670902,829900.0,4.0,4.0,0,6930.0,Single Family,,2012.0
"141 Eaglewood Dr Halifax, NS B4A 3B6",44.723625,-63.647942,999900.0,4.0,3.0,0,11038.0,Single Family,,1981.0
"16 Harris Ct Bedford, NS B4A 3R6",44.722664,-63.682804,599900.0,3.0,2.0,0,4844.0,Single Family,,1990.0
"475 Shore Dr Bedford, NS B4A 2E9",44.728069,-63.663124,629900.0,2.0,2.0,0,,Single Family,2 Level,1976.0
"981 Shore Dr Bedford, NS B4A 2E6",44.722931,-63.657528,2850000.0,4.0,4.0,0,26798.0,Single Family,,2003.0
"16 Nottingham St Bedford, NS B4A 4E1",44.737648,-63.660778,174900.0,,,0,10720.0,Land,,
"118 Rutledge Street Unit 209 St #209 Bedford, NS B4A 1X6",44.727608,-63.671238,318000.0,2.0,1.0,0,,Single Family,,1990.0
"71 Douglas Dr Bedford, NS B4A 3A3",44.726151,-63.675301,665000.0,5.0,3.0,0,9405.0,Single Family,,1981.0
"50 Waterfront Drive Unit 104 Dr #104 Bedford, NS B4A 4H3",44.718739,-63.671761,564900.0,2.0,2.0,0,,Single Family,,2002.0
"Lot Egypt Road Pleasant Lake, NS B4A 5J9",0.0,0.0,35000.0,,,0,76230.0,Land,,
"477 Shore Dr Bedford, NS B4A 2E9",44.728092,-63.663094,629900.0,2.0,2.0,0,,Single Family,2 Level,1976.0
"18 Anahid Ct Bedford, NS B4A 3X2",44.721653,-63.680729,569900.0,3.0,3.0,0,3807.0,Single Family,,1990.0
"Ab-1a Da1 Shore Drive Unit Lot BEDFORD, NS B4A 2C8",0.0,0.0,639900.0,,,0,7170.0,Land,,
"75 Spruce View Dr Bedford, NS B4A 3X9",44.710739,-63.687469,830000.0,4.0,4.0,0,9740.0,Single Family,,1990.0
"12 Wardour St Bedford, NS B4A 2H6",44.726479,-63.656372,1295000.0,5.0,6.0,0,38699.0,Single Family,,2007.0
"Lot 66 Canoe Crescent Hammonds Plains, NS B4B 2P6",44.719677,-63.771332,595000.0,,,0,74989.0,Land,,
"264 Sandwick Dr Hammonds Plains, NS B4B 1W1",44.779082,-63.763004,1585000.0,4.0,4.0,0,85369.0,Single Family,,2001.0
"549 Voyageur Way Hammonds Plains, NS B4B 2A6",44.718815,-63.763348,1495000.0,5.0,5.0,0,120557.0,Single Family,,2010.0
"36 George Samuel Dr Hammonds Plains, NS B4B 1L9",44.705563,-63.760643,875000.0,4.0,3.0,0,50033.0,Single Family,,1995.0
"65 Carnoustie Dr Hammonds Plains, NS B4B 0E5",44.761696,-63.772087,539900.0,3.0,3.0,0,,Single Family,Bungalow,
"25 Larkview Ter Halifax, NS B4B 1G9",44.717716,-63.707188,799000.0,5.0,4.0,0,4434.0,Single Family,,2016.0
"15 Merion Ct Hammonds Plains, NS B4B 0E5",44.759762,-63.773178,799900.0,4.0,4.0,0,13499.0,Single Family,,
"414 Canoe Cres Hammonds Plains, NS B4B 2P5",44.719677,-63.771332,1290000.0,5.0,5.0,0,80926.0,Single Family,,
"550 Glen Arbour Way Hammonds Plains, NS B4B 1N3",44.7477,-63.783401,279000.0,,,0,40541.0,Land,,
"616 Gatehouse Run Hammonds Plains, NS B4B 0B6",44.740536,-63.730659,1499900.0,4.0,4.0,0,220936.0,Single Family,3 Level,2009.0
"130 Gleneagles Dr Hammonds Plains, NS B4B 1V8",44.778164,-63.772121,639900.0,3.0,4.0,0,83400.0,Single Family,3 Level,2003.0
"174 Ballybunion Run Hammonds Plains, NS B4B 0E7",44.763206,-63.773335,529900.0,3.0,3.0,0,,Single Family,Bungalow,
"47 Amesbury Gate Bedford, NS B4B 0R5",44.703304,-63.701157,1290000.0,5.0,4.0,0,6560.0,Single Family,,2016.0
"1526 Pockwock Rd HAMMONDS PLAINS, NS B4B 1P2",44.766611,-63.858178,410000.0,,,0,136800.0,Land,,
"1538 Pockwock Rd HAMMONDS PLAINS, NS B4B 1P2",44.767115,-63.858123,349900.0,,,0,135502.0,Land,,
"192 Ballybunion Run Hammonds Plains, NS B4B 0E7",44.763145,-63.772614,439900.0,3.0,3.0,0,,Single Family,,
"1937 Hammonds Plains Rd Hammonds Plains, NS B4B 1P4",44.734211,-63.776558,499900.0,,,0,37549.0,Land,,
"224 Hollyhock Way Bedford West, NS B4B 0L4",44.718246,-63.704876,924900.0,4.0,4.0,0,6682.0,Single Family,,2013.0
"292 Kingswood Dr Hammonds Plains, NS B4B 1M1",44.702236,-63.754734,684900.0,4.0,2.0,0,57630.0,Single Family,,2000.0
"65 Lake Mist Dr Hammonds Plains, NS B4B 1X2",44.699383,-63.734047,1199000.0,5.0,4.0,0,84925.0,Single Family,,2001.0
"101 Dockview Ln #UPPR b Upper Hammonds Plains, NS B4B 1N7",0.0,0.0,1099900.0,3.0,3.0,0,196020.0,Single Family,,
"101 Dockview Ln #UPPR a Upper Hammonds Plains, NS B4B 0C8",0.0,0.0,1194900.0,3.0,3.0,0,173804.0,Single Family,,
"41 Weybridge Ln Bedford, NS B4B 0R9",44.705593,-63.700008,1670000.0,5.0,4.0,0,14549.0,Single Family,,2016.0
"10 Taylor Lake Dr Hammonds Plains, NS B4B 1N7",44.743847,-63.810188,652900.0,4.0,2.0,0,99752.0,Single Family,2 Level,2000.0
"63 St George Blvd Hammonds Plains, NS B4B 1K7",44.721119,-63.750252,659000.0,4.0,3.0,0,54459.0,Single Family,,1993.0
"403 Hammonds Plains Rd Bedford, NS B4B 1A5",44.726421,-63.694923,549000.0,4.0,3.0,0,15398.0,Single Family,,1973.0
"73 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,774900.0,4.0,4.0,0,4922.0,Single Family,,
"77 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,764900.0,3.0,4.0,0,5092.0,Single Family,,
"27 Lakeshore Dr Hammonds Plains, NS B4B 1S6",44.704987,-63.738056,979000.0,4.0,4.0,0,80059.0,Single Family,,1998.0
"193 Terradore Lane Bedford, NS B4B 2N5",0.0,0.0,949900.0,5.0,4.0,0,6774.0,Single Family,3 Level,2024.0
"Duf27 5 Duff Court Bedford, NS B4B 2P1",0.0,0.0,869900.0,4.0,4.0,0,4251.0,Single Family,,
"161 Terradore Lane Bedford, NS B4B 2N5",0.0,0.0,1325000.0,5.0,5.0,0,12192.0,Single Family,,
"236 Kingswood Dr Hammonds Plains, NS B4B 1L2",44.708,-63.752987,649000.0,3.0,3.0,0,49776.0,Single Family,,1997.0
"67 Blue Forest Ln Hammonds Plains, NS B4B 1L1",44.719887,-63.731503,869900.0,5.0,4.0,0,51575.0,Single Family,,1994.0
"683 Sandwick Dr Hammonds Plains, NS B4B 0H3",44.770599,-63.761787,1235880.0,4.0,3.0,0,96699.0,Single Family,2 Level,
"139 Carnoustie Dr Halifax, NS B4B 0E5",44.760807,-63.773914,529900.0,3.0,2.0,0,,Single Family,Bungalow,
"133 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,797500.0,3.0,3.0,0,7536.0,Single Family,2 Level,
"1415 Lucasville Rd Hammonds Plains, NS B4B 1P7",44.738281,-63.752544,1625000.0,4.0,3.0,0,62282.0,Single Family,,2006.0
"242 Sandwick Dr Hammonds Plains, NS B4B 1V9",44.779156,-63.763725,1688000.0,4.0,4.0,0,93854.0,Single Family,Bungalow,2000.0
"28 Tilbury Ave Bedford, NS B4B 0Y2",44.71124,-63.700476,769900.0,3.0,3.0,0,3968.0,Single Family,Bungalow,2019.0
"24 Brenda Dr Hammonds Plains, NS B4B 1J9",44.719257,-63.738827,999900.0,5.0,4.0,0,50016.0,Single Family,,1991.0
"Rlp5 Long Lake Drive Hammonds Plains, NS B4B 1K6",44.708908,-63.744972,99900.0,,,0,40358.0,Land,,
"Lot 112 Canoe Crescent Hammonds Plains, NS B4B 2A6",44.719677,-63.771332,595000.0,,,0,75794.0,Land,,
"21 Element Ct Bedford, NS B4B 2K4",44.706203,-63.724705,1389000.0,5.0,5.0,0,11356.0,Single Family,,
"Duf09 18 Duff Court Bedford West, NS B4B 2P2",0.0,0.0,848900.0,4.0,4.0,0,6029.0,Single Family,,
"20 Byblos Rd Upper Hammonds Plains, NS B4B 1Y1",44.74698,-63.82879,285000.0,,,0,196020.0,Land,,
"7 Smiths Rd Bedford, NS B4B 1B5",44.725494,-63.69138,819900.0,4.0,4.0,0,6011.0,Single Family,,2012.0
"Pun53 125 Puncheon Way Bedford, NS B4B 2L1",0.0,0.0,789900.0,3.0,3.0,0,7536.0,Single Family,,
"100 Dockview Ln #UPPR a Upper Hammonds Plains, NS B4B 0C8",44.746098,-63.815331,315000.0,,,0,173665.0,Land,,
"Duf21 17 Duff Court Bedford West, NS B4B 2P2",0.0,0.0,831900.0,4.0,4.0,0,4256.0,Single Family,3 Level,
"Duf11 22 Duff Court Bedford, NS B4B 2P2",0.0,0.0,848900.0,4.0,4.0,0,5062.0,Single Family,,
"Duf10 20 Duff Court Bedford, NS B4B 2P2",44.708149,-63.720436,821900.0,4.0,3.0,0,5807.0,Single Family,,
"Duf22 15 Duff Court Bedford, NS B4B 2P2",0.0,0.0,799900.0,4.0,4.0,0,4256.0,Single Family,3 Level,
"162 Terradore Lane Bedford, NS B4B 1S7",44.708374,-63.727673,869900.0,4.0,4.0,0,6543.0,Single Family,3 Level,
"Duf5 10 Duff Court BEDFORD, NS B4B 2P2",0.0,0.0,744900.0,3.0,4.0,0,6037.0,Single Family,,
"40 Element Court Bedford, NS B4B 2K4",44.706203,-63.724705,1449000.0,3.0,4.0,0,22638.0,Single Family,Bungalow,
"120 Puncheon Way Way Bedford West, NS B4B 2L1",44.707821,-63.725346,784900.0,3.0,3.0,0,5022.0,Single Family,3 Level,
"121 Puncheon Way Way Bedford West, NS B4B 2L1",44.707821,-63.725346,764900.0,3.0,3.0,0,7579.0,Single Family,,
"124 Puncheon Way Way Bedford West, NS B4B 2L1",44.707821,-63.725346,754900.0,3.0,3.0,0,4905.0,Single Family,3 Level,
"81 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,764900.0,3.0,4.0,0,5232.0,Single Family,,
"85 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,764900.0,3.0,4.0,0,5092.0,Single Family,,
"113 Puncheon Way Way Bedford, NS B4B 2L1",44.707821,-63.725346,879900.0,4.0,4.0,0,7610.0,Single Family,,
"Dockview Lane Hammonds Plains, NS B4B 1N7",44.746098,-63.815331,299900.0,,,0,0.0,Land,,
"50 Johnson Cres Halifax, NS B4C 3A4",44.770756,-63.667545,859900.0,5.0,3.0,0,5998.0,Single Family,,1976.0
"1070 Riverside Dr Sackville, NS B4C 1B4",44.771774,-63.687935,569900.0,4.0,2.0,0,23858.0,Single Family,Bungalow,1960.0
"Lot 563 Quail Ridge Beaver Bank, NS B4C 0G8",44.835213,-63.661926,670750.0,3.0,3.0,0,145055.0,Single Family,,
"10 Abbey Dale Ct Lower Sackville, NS B4C 3R2",44.758621,-63.677063,649900.0,3.0,3.0,0,9701.0,Single Family,,1987.0
"62 Judy Anne Ct Lower Sackville, NS B4C 3X7",44.764111,-63.655487,610000.0,4.0,2.0,0,15969.0,Single Family,Bungalow,1970.0
"121 Chandler Dr Lower Sackville, NS B4C 3C6",44.766247,-63.661201,899000.0,4.0,4.0,0,10001.0,Single Family,,1981.0
"126 Hilltop Dr Lower Sackville, NS B4C 2P5",44.763866,-63.697769,219900.0,2.0,1.0,0,,Single Family,Mini,1996.0
"210 Holland Rd Fletchers Lake, NS B4C 3V3",44.84375,-63.602219,649900.0,3.0,3.0,0,20499.0,Single Family,Bungalow,
"Lot 552 Quail Ridge Beaver Bank, NS B4C 0G8",44.835213,-63.661926,780900.0,4.0,3.0,0,53579.0,Single Family,Bungalow,
"Lot 559 Quail Ridge Beaver Bank, NS B4C 0G8",44.835213,-63.661926,625900.0,3.0,3.0,0,63637.0,Single Family,,
"37 Fescue Ct Halifax, NS B4E 0L7",44.79388,-63.713829,489900.0,3.0,4.0,0,3023.0,Single Family,,2014.0
"442 Glenrise Ave Beaver Bank, NS B4E 1M5",44.801617,-63.685089,274900.0,2.0,1.0,0,,Single Family,Mini,2022.0
"60 Lively Rd Halifax, NS B4E 3A9",44.79855,-63.724388,489900.0,3.0,2.0,0,15028.0,Single Family,,1969.0
"1503 Woodbine Dr Beaver Bank, NS B4E 2M9",44.800308,-63.68502,260000.0,3.0,1.0,0,,Single Family,Mini,2007.0
"96 Diamond Ln Middle Sackville, NS B4E 3H5",0.0,0.0,714900.0,3.0,2.0,0,116227.0,Single Family,Bungalow,
"1988 Sackville Dr Middle Sackville, NS B4E 3B5",44.802197,-63.742088,579900.0,4.0,2.0,0,31468.0,Single Family,Bungalow,1970.0
"401 Magenta Dr Middle Sackville, NS B4E 0N7",44.785122,-63.75071,849900.0,4.0,3.0,0,116741.0,Single Family,,2021.0
"31 Sylvan Ave Middle Sackville, NS B4E 3B2",44.796326,-63.742615,229900.0,3.0,1.0,0,,Single Family,Mini,1993.0
"1092 Mccabe Lake Dr Middle Sackville, NS B4E 0P4",44.788513,-63.761612,2290000.0,7.0,6.0,0,96185.0,Single Family,2 Level,2024.0
"965 Old Sackville Rd Middle Sackville, NS B4E 1E4",44.777008,-63.704033,349900.0,3.0,1.0,0,3681.0,Single Family,,1984.0
"127 Tenon Dr Middle Sackville, NS B4E 3J5",44.795643,-63.706806,789900.0,6.0,4.0,0,7200.0,Single Family,,2002.0
"2385 Sackville Dr Upper Sackville, NS B4E 3C6",44.810684,-63.760136,559900.0,5.0,2.0,0,32200.0,Single Family,2 Level,1979.0
"154 Marigold Dr Middle Sackville, NS B4E 0S8",44.798912,-63.725655,729900.0,4.0,4.0,0,6007.0,Single Family,,2020.0
"3226 Sackville Dr Upper Sackville, NS B4E 3C5",44.835922,-63.790558,739900.0,4.0,3.0,0,78508.0,Single Family,Bungalow,2014.0
"44 Lot 5070 44 Sweetfern Lane Ln #5070 Middle Sackville, NS B4E 0W8",44.794773,-63.756706,679900.0,4.0,3.0,0,84437.0,Single Family,,
"242 Lot 5011 242 Zaffre Drive Dr #5011 Middle Sackville, NS B4E 0W8",44.799759,-63.768612,819900.0,4.0,3.0,0,84332.0,Single Family,,
"590 Mccabe Lake Dr Middle Sackville, NS B4E 0N6",0.0,0.0,2599900.0,4.0,4.0,0,105232.0,Single Family,,2022.0
"9 Lylewood Dr Middle Sackville, NS B4E 3B1",44.804901,-63.730694,679900.0,5.0,3.0,0,40040.0,Single Family,,1986.0
"1238 Mccabe Lake Dr Middle Sackville, NS B4E 0P6",44.789185,-63.77066,1400000.0,3.0,5.0,0,74052.0,Single Family,,2020.0
"32 Timber Ln Middle Sackville, NS B4E 0N5",44.778603,-63.743114,2368000.0,5.0,6.0,0,74605.0,Single Family,Bungalow,
"447 Lakeview Ave Middle Sackville, NS B4E 3B8",44.818054,-63.742577,1177000.0,6.0,4.0,0,10106.0,Single Family,,
"233 Orchid Ct #5029 Middle Sackville, NS B4E 0X2",44.801182,-63.76292,1139498.0,5.0,4.0,0,204305.0,Single Family,,
"247 Orchid Ct #5028 Middle Sackville, NS B4E 0X2",44.801182,-63.76292,1057588.0,4.0,3.0,0,151502.0,Single Family,2 Level,
"143 Lively Rd Middle Sackville, NS B4E 3A9",44.802399,-63.722546,275000.0,,,0,32230.0,Land,,
"135 Waxberry Ln Upper Sackville, NS B4E 0T7",44.837971,-63.790295,749900.0,3.0,2.0,0,238195.0,Single Family,,2022.0
"Lot 35 41 Shadebush Walk|meadow Ridge Estates Upper Sackville, NS B4E 0S4",44.808098,-63.759556,579900.0,2.0,2.0,0,41426.0,Single Family,,
"2676 Sackville Dr Upper Sackville, NS B4E 3C3",44.818527,-63.773155,359900.0,3.0,1.0,0,22468.0,Single Family,,1954.0
"39 Nightshade Ln Middle Sackville, NS B4E 0T4",44.779133,-63.738918,1698800.0,4.0,5.0,0,62892.0,Single Family,Bungalow,
"538 Midnight Run Unit 332 Run #332 Middle Sackville, NS B4E 0R3",44.78986,-63.74585,799900.0,4.0,3.0,0,143347.0,Single Family,,
"58 Wakefield Ct Middle Sackville, NS B4E 0H1",44.787785,-63.715775,190000.0,,,0,4809.0,Land,,
"79 Trinity Ln BEAVER BANK, NS B4G 1C1",44.82831,-63.67698,599920.0,3.0,3.0,0,17633.0,Single Family,,2024.0
"79 Danny Dr Beaver Bank, NS B4G 1B4",44.82724,-63.681618,575000.0,3.0,2.0,0,26384.0,Single Family,Bungalow,1979.0
"36 Saluki Dr Beaver Bank, NS B4G 1E3",44.874065,-63.700287,594000.0,5.0,2.0,0,15076.0,Single Family,,1985.0
"281 Kinsac Rd Beaver Bank, NS B4G 1B6",44.842522,-63.6721,599900.0,3.0,3.0,0,20055.0,Single Family,,2023.0
"256 Tucker Lake Rd Beaver Bank, NS B4G 1C3",44.841694,-63.691978,694900.0,4.0,3.0,0,15777.0,Single Family,,1979.0
"114 Macphee Cres Beaver Bank, NS B4G 1B5",44.835701,-63.686588,584900.0,4.0,3.0,0,13795.0,Single Family,"Bungalow,Contemporary",2023.0
"Lot H Kinsac Road Kinsac, NS B4G 1C8",0.0,0.0,350000.0,,,0,174240.0,Land,,
"44 Brackendale Ln Beaver Bank, NS B4G 1B6",44.797577,-63.681683,699900.0,3.0,3.0,0,73268.0,Single Family,Bungalow,2003.0
"67 Station Rd Kinsac, NS B4G 1C8",0.0,0.0,725000.0,,,0,301435.0,Land,,
"46 Frederick Ln BEAVER BANK, NS B4G 1C1",44.823035,-63.677943,119900.0,,,0,40689.0,Land,,
"Lot 564 Quail Ridge Beaver Bank, NS B4G 0G8",44.835213,-63.661926,745800.0,3.0,3.0,0,94525.0,Single Family,,
"Lot 561 Quail Ridge Beaver Bank, NS B4G 0G8",44.835213,-63.661926,745900.0,4.0,3.0,0,112820.0,Single Family,,
"Lot 565 Quail Ridge Beaver Bank, NS B4G 0G8",44.835213,-63.661926,750900.0,3.0,3.0,0,74052.0,Single Family,,
"Lot 549 Quail Ridge Beaver Bank, NS B4G 0G8",44.835213,-63.661926,655900.0,3.0,3.0,0,72310.0,Single Family,,
"Lot 557 Quail Ridge Beaver Bank, NS B4G 0G8",44.835213,-63.661926,685000.0,3.0,3.0,0,53818.0,Single Family,,
"45 Hayley Lane Unit 5 Ln #5 Beaver Bank, NS B4G 1A6",44.821476,-63.697144,729900.0,3.0,3.0,0,182952.0,Single Family,,
"51 Charles St Amherst, NS B4H 4T6",45.828663,-64.197876,275000.0,3.0,2.0,0,11901.0,Single Family,,1973.0
"463 Willow St Amherst, NS B4H 3Y3",45.82111,-64.179016,139900.0,3.0,2.0,0,21889.0,Single Family,,
"57 Beacon St Amherst, NS B4H 1P5",45.828339,-64.202835,199900.0,3.0,2.0,0,7200.0,Single Family,,
"8 Regent St Amherst, NS B4H 4L2",45.837284,-64.205147,524900.0,5.0,3.0,0,13024.0,Single Family,,
"Undisclosed Fort Lawrence, NS B4H 3Y5",45.847599,-64.261871,219900.0,1.0,,0,1829864.0,Single Family,"Camp,Cottage",
"23 Woodlawn Dr Amherst, NS B4H 4K5",45.816654,-64.219521,139900.0,3.0,1.0,0,,Single Family,Mini,1986.0
"93 Tidnish Head Rd Amherst, NS B4H 3X9",45.980705,-64.043976,469900.0,2.0,2.0,0,121633.0,Single Family,,
"2922 Barronsfield Rd Amherst, NS B4H 3Y4",45.693626,-64.377586,54900.0,,,0,2370.0,Other,,
"Lot Park Street Amherst, NS B4H 2R3",0.0,0.0,30000.0,,,0,5001.0,Land,,
"3 Penny Ln Amherst, NS B4H 4V4",45.840637,-64.194839,599900.0,4.0,3.0,0,16888.0,Single Family,,
"37 Duckling Dell Amherst, NS B4H 3Y2",45.846565,-64.158005,789900.0,4.0,3.0,0,82141.0,Single Family,Bungalow,
"3 Park Pl Amherst, NS B4H 3X9",45.975155,-64.046188,389000.0,3.0,2.0,0,30013.0,Single Family,,1993.0
"180 Robinson Rd Amherst, NS B4H 3Y2",45.886887,-63.972221,499900.0,3.0,2.0,0,538402.0,Single Family,Bungalow,2009.0
"256 Hastings Rd Amherst, NS B4H 3Y1",45.799377,-64.135193,449900.0,2.0,3.0,0,67143.0,Single Family,,1976.0
"29 Patterson St Amherst, NS B4H 1G6",45.823589,-64.209114,25000.0,,,0,5502.0,Land,,
"82 S Albion St Amherst, NS B4H 2W9",45.819653,-64.205688,205000.0,3.0,1.0,0,5001.0,Single Family,,
"15 Park St Amherst, NS B4H 2R3",45.824532,-64.211624,241000.0,3.0,1.0,0,10001.0,Single Family,,
"36 Robinson Rd Amherst, NS B4H 3Y2",45.880192,-63.969872,198500.0,3.0,2.0,0,2395800.0,Single Family,,
"56 Oulton Beach Dr Amherst, NS B4H 3X9",45.987667,-63.938911,349900.0,1.0,1.0,0,7200.0,Single Family,"Cottage,Camp",
"1474 Fort Lawrence Rd Amherst, NS B4H 3Y5",45.856915,-64.251694,189000.0,5.0,2.0,0,16971.0,Single Family,2 Level,
"1157 Highway 366 Tyndal Road, NS B4H 3X9",45.980278,-63.924049,999900.0,4.0,4.0,0,402725.0,Single Family,Bungalow,2018.0
"21 Marshview Dr Amherst, NS B4H 4B3",45.841225,-64.192574,799900.0,4.0,3.0,0,30379.0,Single Family,,
"7867 Highway 366 Northport, NS B4H 3Y2",45.980278,-63.924049,199000.0,,,0,135036.0,Land,,
"233 Victoria St E Amherst, NS B4H 1Y8",45.841244,-64.197464,399900.0,4.0,2.0,0,28702.0,Single Family,,
"3373 Highway 6 Amherst, NS B4H 3Y2",0.0,0.0,274900.0,,,0,1292164.0,Farm,Other,
"46 Jackson Point Rd Amherst, NS B4H 3X9",45.99641,-64.036575,164000.0,4.0,1.0,0,7501.0,Single Family,"Cottage,Camp",1976.0
